ablation,task,regime,split,seed,episodes,success,success_probability,utility,precondition_violation,belief_ece,branch_entropy_error,recovery_success,damage_rate,wasted_action,intervention_cost,probe_overhead,irreversible_commitment,plan_depth_blowup
v4_only_contact_belief_tamp,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.59047,0.416358,0.062143,0.075988,0.092344,0.521339,0.032437,0.070841,0.215157,0.048264,0.051019,0.073552
v4_only_contact_belief_tamp,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,5,6,0.5,0.582411,0.413821,0.065211,0.067702,0.094214,0.521606,0.037218,0.063428,0.215157,0.048264,0.055264,0.077746
v4_only_contact_belief_tamp,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,6,6,0.666667,0.577878,0.583978,0.056168,0.064957,0.093658,0.519278,0.039816,0.065763,0.215157,0.048264,0.053643,0.076835
v4_only_contact_belief_tamp,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,7,6,0.666667,0.582809,0.57771,0.064742,0.074866,0.096892,0.529703,0.045342,0.069957,0.215157,0.048264,0.047797,0.071853
v4_only_contact_belief_tamp,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,8,6,1.0,0.57522,0.917456,0.058136,0.06547,0.100441,0.522519,0.035662,0.069157,0.215157,0.048264,0.052644,0.074775
v4_only_contact_belief_tamp,drawer_retrieval,compliance_ambiguity,heldout_combined_contact_uncertainty,9,6,0.833333,0.579738,0.744482,0.065633,0.06463,0.091729,0.499835,0.033344,0.076107,0.215157,0.048264,0.048785,0.07088
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,0,6,0.5,0.582578,0.407338,0.060048,0.062063,0.099078,0.528487,0.042751,0.077264,0.215941,0.048264,0.060968,0.083483
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,1,6,0.5,0.57164,0.407143,0.064614,0.069297,0.099127,0.527479,0.038306,0.07593,0.215941,0.048264,0.063502,0.076739
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,2,6,0.666667,0.583615,0.571236,0.070093,0.070382,0.100667,0.518038,0.034284,0.074948,0.215941,0.048264,0.060362,0.080748
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.561545,0.571471,0.07103,0.077,0.099292,0.5327,0.036395,0.083339,0.215941,0.048264,0.054223,0.074218
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.580077,0.407775,0.066807,0.077076,0.095285,0.523154,0.036093,0.077416,0.215941,0.048264,0.055283,0.075157
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,5,6,0.333333,0.57226,0.237179,0.064851,0.071733,0.103163,0.527928,0.044577,0.075286,0.215941,0.048264,0.055792,0.084458
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,6,6,0.5,0.578982,0.406371,0.063796,0.074001,0.101864,0.505037,0.033733,0.072853,0.215941,0.048264,0.05618,0.085493
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,7,6,0.333333,0.58963,0.23248,0.069885,0.067522,0.103501,0.521272,0.043884,0.078213,0.215941,0.048264,0.064505,0.076105
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,8,6,0.5,0.573362,0.405969,0.065808,0.071875,0.094263,0.525107,0.040679,0.077816,0.215941,0.048264,0.057962,0.076708
v4_only_contact_belief_tamp,drawer_retrieval,jamming_ambiguity,heldout_combined_contact_uncertainty,9,6,0.166667,0.578545,0.066733,0.068452,0.078987,0.100937,0.513731,0.039747,0.080996,0.215941,0.048264,0.05726,0.078134
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,0,6,0.5,0.584192,0.417153,0.055579,0.073716,0.096857,0.527872,0.039454,0.073707,0.215037,0.048264,0.045628,0.076491
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,1,6,0.333333,0.575855,0.244763,0.059868,0.071598,0.09554,0.537673,0.042546,0.076021,0.215037,0.048264,0.057804,0.075529
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,2,6,0.166667,0.588011,0.07979,0.055872,0.071026,0.092377,0.52419,0.04316,0.075006,0.215037,0.048264,0.05174,0.07725
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,3,6,0.5,0.590519,0.419197,0.04711,0.06889,0.095511,0.53824,0.048944,0.07608,0.215037,0.048264,0.0468,0.07292
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,4,6,0.5,0.589695,0.41773,0.051066,0.066269,0.099475,0.530255,0.040639,0.083213,0.215037,0.048264,0.043362,0.074405
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,5,6,0.5,0.56496,0.422094,0.051583,0.059427,0.097972,0.531398,0.041191,0.066203,0.215037,0.048264,0.0555,0.070531
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,6,6,0.833333,0.583069,0.741735,0.058634,0.071579,0.093741,0.512513,0.041436,0.07855,0.215037,0.048264,0.050597,0.081422
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,7,6,0.833333,0.577034,0.750056,0.04855,0.064232,0.097389,0.512561,0.040983,0.080611,0.215037,0.048264,0.050812,0.067983
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,8,6,0.333333,0.590867,0.251234,0.046953,0.066281,0.091076,0.513725,0.050893,0.071423,0.215037,0.048264,0.044182,0.070518
v4_only_contact_belief_tamp,drawer_retrieval,release_uncertainty,heldout_combined_contact_uncertainty,9,6,0.666667,0.579232,0.581918,0.05268,0.062308,0.097317,0.513303,0.046892,0.073086,0.215037,0.048264,0.047878,0.068608
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,0,6,0.666667,0.580781,0.571351,0.074365,0.076819,0.096111,0.528673,0.036898,0.077301,0.21599,0.048264,0.049314,0.080145
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,1,6,0.5,0.574507,0.388596,0.08831,0.084515,0.101405,0.516968,0.044173,0.075535,0.21599,0.048264,0.059253,0.075895
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,2,6,0.666667,0.590923,0.572801,0.069863,0.089557,0.09604,0.523731,0.038866,0.070862,0.21599,0.048264,0.049566,0.079216
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,3,6,0.666667,0.56895,0.566069,0.081651,0.083971,0.093978,0.52044,0.042711,0.068532,0.21599,0.048264,0.052646,0.073251
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,4,6,0.666667,0.580221,0.573696,0.071526,0.084325,0.097791,0.523374,0.036272,0.070325,0.21599,0.048264,0.050493,0.07845
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,5,6,0.333333,0.574772,0.230132,0.08249,0.080767,0.101655,0.516922,0.036968,0.07524,0.21599,0.048264,0.053663,0.079062
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,6,6,0.5,0.572098,0.409894,0.068189,0.080436,0.10276,0.551174,0.040345,0.07188,0.21599,0.048264,0.05368,0.07916
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,7,6,0.5,0.557076,0.395547,0.07616,0.08247,0.091481,0.518336,0.042343,0.084403,0.21599,0.048264,0.055751,0.076317
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,8,6,0.5,0.569199,0.401806,0.075489,0.077634,0.096074,0.516069,0.039951,0.072986,0.21599,0.048264,0.053045,0.07555
v4_only_contact_belief_tamp,drawer_retrieval,partial_observability_dropout,heldout_combined_contact_uncertainty,9,6,0.666667,0.571752,0.567856,0.07169,0.079875,0.099903,0.51855,0.042516,0.075674,0.21599,0.048264,0.053049,0.07615
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,0,6,0.333333,0.574596,0.235361,0.063333,0.069877,0.095922,0.5235,0.044051,0.075124,0.217485,0.048264,0.065107,0.08695
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,1,6,0.5,0.562757,0.399885,0.055978,0.068163,0.108569,0.512559,0.050122,0.077334,0.217485,0.048264,0.064853,0.083474
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,2,6,0.666667,0.582024,0.563553,0.065619,0.074345,0.111026,0.520375,0.050583,0.075846,0.217485,0.048264,0.062248,0.078402
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,3,6,0.666667,0.576756,0.57261,0.065498,0.069519,0.103672,0.530335,0.047526,0.067496,0.217485,0.048264,0.057977,0.077933
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,4,6,0.666667,0.577687,0.564828,0.069852,0.075647,0.095759,0.526415,0.052037,0.073002,0.217485,0.048264,0.061685,0.076192
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,5,6,0.5,0.575471,0.397748,0.067461,0.063213,0.099953,0.517327,0.041445,0.079715,0.217485,0.048264,0.070272,0.085036
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,6,6,0.333333,0.582721,0.229297,0.065221,0.068708,0.100843,0.506998,0.045461,0.079972,0.217485,0.048264,0.062978,0.086505
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,7,6,0.333333,0.57337,0.234543,0.063666,0.071697,0.10257,0.539553,0.047581,0.081495,0.217485,0.048264,0.062823,0.08165
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,8,6,0.5,0.576162,0.391191,0.06944,0.071619,0.100997,0.515576,0.054853,0.080009,0.217485,0.048264,0.063185,0.080546
v4_only_contact_belief_tamp,drawer_retrieval,irreversible_damage_risk,heldout_combined_contact_uncertainty,9,6,0.666667,0.566293,0.570728,0.064133,0.071891,0.098429,0.535036,0.040083,0.084635,0.217485,0.048264,0.059924,0.081637
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,0,6,0.5,0.581033,0.38606,0.08868,0.078259,0.102632,0.508943,0.041202,0.082502,0.216226,0.048264,0.053569,0.085904
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,1,6,0.666667,0.567714,0.560285,0.064074,0.072319,0.102968,0.495003,0.045701,0.084772,0.216226,0.048264,0.061524,0.081726
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,2,6,0.333333,0.561297,0.232345,0.06568,0.073405,0.103404,0.500092,0.046638,0.064991,0.216226,0.048264,0.059626,0.089156
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,3,6,0.5,0.571557,0.396428,0.067125,0.070743,0.106332,0.519335,0.047796,0.075745,0.216226,0.048264,0.064915,0.08523
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,4,6,0.833333,0.567105,0.727911,0.071179,0.069452,0.108278,0.515351,0.040569,0.086115,0.216226,0.048264,0.062816,0.082015
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,5,6,0.5,0.571768,0.396682,0.061254,0.070088,0.109767,0.510929,0.04615,0.082392,0.216226,0.048264,0.06418,0.084505
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,6,6,0.666667,0.568432,0.563426,0.062385,0.069454,0.104313,0.510706,0.044323,0.079845,0.216226,0.048264,0.068273,0.087956
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,7,6,0.5,0.569019,0.390591,0.073473,0.070391,0.102048,0.50085,0.046073,0.079567,0.216226,0.048264,0.064691,0.08194
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,8,6,0.333333,0.574411,0.233908,0.05873,0.073911,0.100503,0.493226,0.041729,0.074148,0.216226,0.048264,0.064316,0.085659
v4_only_contact_belief_tamp,drawer_retrieval,branch_resource_depletion,heldout_combined_contact_uncertainty,9,6,0.666667,0.581892,0.570388,0.065278,0.063771,0.107056,0.51425,0.041617,0.070449,0.216226,0.048264,0.062192,0.082417
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,0,6,0.166667,0.558231,0.046104,0.086636,0.075382,0.107364,0.524814,0.055073,0.084,0.218747,0.048264,0.063577,0.083975
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,1,6,0.5,0.565718,0.390216,0.075826,0.08661,0.101155,0.516937,0.046385,0.079895,0.218747,0.048264,0.059383,0.084296
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,2,6,0.333333,0.559858,0.220232,0.07952,0.081973,0.10305,0.5236,0.051075,0.07925,0.218747,0.048264,0.064881,0.08047
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,3,6,0.5,0.555916,0.38449,0.087292,0.085722,0.110497,0.525375,0.036905,0.084968,0.218747,0.048264,0.066384,0.08845
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,4,6,0.833333,0.560379,0.713509,0.080262,0.085367,0.108768,0.519466,0.050703,0.088845,0.218747,0.048264,0.061544,0.090553
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,5,6,0.5,0.550787,0.372682,0.097287,0.089385,0.108955,0.53104,0.047451,0.087084,0.218747,0.048264,0.070084,0.088205
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,6,6,0.833333,0.557726,0.704664,0.097383,0.086889,0.10373,0.511049,0.050485,0.088301,0.218747,0.048264,0.061846,0.084014
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,7,6,0.0,0.546649,-0.114655,0.084645,0.076135,0.111007,0.518764,0.040704,0.085971,0.218747,0.048264,0.061883,0.086623
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,8,6,0.666667,0.560948,0.548459,0.092338,0.07764,0.102462,0.533383,0.042961,0.087527,0.218747,0.048264,0.06553,0.086446
v4_only_contact_belief_tamp,drawer_retrieval,combined_contact_uncertainty,heldout_combined_contact_uncertainty,9,6,0.5,0.558043,0.386197,0.085334,0.08606,0.111789,0.511037,0.039168,0.083631,0.218747,0.048264,0.056757,0.082173
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,0,6,0.5,0.584942,0.468672,0.018287,0.042104,0.066502,0.546494,0.038431,0.045081,0.202499,0.048264,0.037524,0.054094
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,1,6,0.5,0.585163,0.465381,0.026833,0.039502,0.064836,0.536495,0.03494,0.050936,0.202499,0.048264,0.027066,0.053575
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,2,6,0.5,0.616116,0.471594,0.014692,0.034093,0.072313,0.555905,0.041956,0.039064,0.202499,0.048264,0.036737,0.061788
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,3,6,0.5,0.59439,0.473526,0.021655,0.03241,0.065715,0.555406,0.034454,0.039842,0.202499,0.048264,0.032382,0.060886
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,4,6,0.5,0.591811,0.461392,0.01838,0.037597,0.072114,0.525307,0.041027,0.045059,0.202499,0.048264,0.043677,0.056899
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,5,6,0.0,0.593089,-0.036558,0.020562,0.036849,0.069073,0.544871,0.043688,0.044461,0.202499,0.048264,0.040463,0.05828
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,6,6,0.5,0.608218,0.467859,0.020935,0.038415,0.071209,0.543123,0.035613,0.042533,0.202499,0.048264,0.038743,0.057408
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,7,6,0.666667,0.600951,0.639741,0.009705,0.03918,0.067745,0.531305,0.035811,0.042594,0.202499,0.048264,0.036397,0.056363
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,8,6,0.333333,0.607407,0.306435,0.016463,0.03982,0.068807,0.53494,0.030755,0.041974,0.202499,0.048264,0.037892,0.051654
v4_only_contact_belief_tamp,cable_routing,nominal,heldout_combined_contact_uncertainty,9,6,0.666667,0.598632,0.636597,0.021032,0.037889,0.068555,0.538077,0.036062,0.046666,0.202499,0.048264,0.02618,0.053045
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,0,6,0.666667,0.568527,0.571692,0.078349,0.066707,0.096268,0.52951,0.046977,0.057763,0.213511,0.048264,0.051323,0.084089
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,1,6,0.833333,0.572081,0.752035,0.060007,0.063324,0.101246,0.520514,0.04314,0.057777,0.213511,0.048264,0.046193,0.074678
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,2,6,0.5,0.554694,0.414973,0.068396,0.071002,0.094114,0.542147,0.039036,0.067578,0.213511,0.048264,0.053903,0.070353
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,3,6,0.666667,0.557843,0.57192,0.078066,0.072758,0.094419,0.520185,0.039004,0.065402,0.213511,0.048264,0.051728,0.078874
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,4,6,0.166667,0.564001,0.081764,0.068345,0.065984,0.096427,0.524632,0.036156,0.061959,0.213511,0.048264,0.050691,0.078121
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,5,6,0.0,0.562639,-0.079992,0.061417,0.063327,0.097845,0.537317,0.040543,0.059543,0.213511,0.048264,0.051667,0.076424
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,6,6,0.5,0.573724,0.422282,0.060106,0.064521,0.095661,0.522495,0.038352,0.058242,0.213511,0.048264,0.044645,0.074018
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,7,6,0.333333,0.564653,0.247018,0.069987,0.064255,0.08659,0.513175,0.038909,0.063192,0.213511,0.048264,0.047169,0.073822
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,8,6,0.666667,0.557932,0.584688,0.057844,0.069378,0.093019,0.537905,0.044588,0.062071,0.213511,0.048264,0.050917,0.081732
v4_only_contact_belief_tamp,cable_routing,hidden_friction,heldout_combined_contact_uncertainty,9,6,0.333333,0.573533,0.249192,0.062614,0.067573,0.095323,0.520441,0.041506,0.065704,0.213511,0.048264,0.046424,0.072088
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,0,6,0.333333,0.559043,0.255621,0.048536,0.068632,0.096488,0.515385,0.045988,0.060573,0.214377,0.048264,0.044229,0.073097
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,1,6,1.0,0.565698,0.922121,0.057644,0.066911,0.095964,0.517637,0.039839,0.055962,0.214377,0.048264,0.042136,0.078455
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,2,6,0.333333,0.567849,0.250411,0.055018,0.065313,0.097766,0.52879,0.047725,0.059132,0.214377,0.048264,0.048188,0.086346
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.572622,0.581316,0.051292,0.06396,0.103138,0.525525,0.044464,0.073193,0.214377,0.048264,0.05264,0.080729
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,4,6,0.666667,0.573711,0.579047,0.059996,0.064258,0.094492,0.524391,0.041333,0.067693,0.214377,0.048264,0.054524,0.087034
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,5,6,0.833333,0.577554,0.757479,0.051535,0.064936,0.093805,0.531791,0.039286,0.061789,0.214377,0.048264,0.052075,0.07728
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,6,6,0.333333,0.57163,0.257624,0.050487,0.068876,0.092875,0.527742,0.036127,0.060835,0.214377,0.048264,0.053093,0.081999
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,7,6,1.0,0.562185,0.918582,0.057664,0.059172,0.098748,0.531208,0.036639,0.072477,0.214377,0.048264,0.05178,0.076353
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,8,6,1.0,0.579557,0.911016,0.055693,0.069048,0.097118,0.504222,0.043538,0.072947,0.214377,0.048264,0.051827,0.073222
v4_only_contact_belief_tamp,cable_routing,pose_ambiguity,heldout_combined_contact_uncertainty,9,6,0.333333,0.573973,0.251492,0.059782,0.063386,0.103747,0.538808,0.038601,0.069288,0.214377,0.048264,0.048149,0.078974
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,0,6,0.5,0.573058,0.409534,0.064291,0.068403,0.09647,0.528047,0.040421,0.066096,0.215983,0.048264,0.063348,0.080715
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,1,6,0.333333,0.577078,0.236407,0.063634,0.067674,0.097994,0.536605,0.051726,0.075989,0.215983,0.048264,0.059897,0.080266
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,2,6,1.0,0.575307,0.902905,0.064446,0.068014,0.098145,0.514203,0.042902,0.071953,0.215983,0.048264,0.06594,0.080673
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,3,6,0.666667,0.571762,0.578421,0.054374,0.067016,0.090415,0.512051,0.039864,0.076727,0.215983,0.048264,0.057978,0.07749
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,4,6,0.5,0.569148,0.410142,0.058541,0.068712,0.098266,0.515907,0.040456,0.065553,0.215983,0.048264,0.063361,0.082664
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,5,6,0.166667,0.555625,0.070977,0.056848,0.069302,0.103383,0.521518,0.04961,0.075296,0.215983,0.048264,0.0584,0.084
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,6,6,0.5,0.558668,0.405234,0.057651,0.068346,0.100128,0.531162,0.048732,0.078784,0.215983,0.048264,0.057087,0.085559
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,7,6,0.333333,0.5664,0.235742,0.056797,0.067512,0.102824,0.509546,0.047494,0.080663,0.215983,0.048264,0.053113,0.087564
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,8,6,1.0,0.555937,0.905735,0.056712,0.074333,0.096477,0.530865,0.049942,0.077159,0.215983,0.048264,0.057171,0.083572
v4_only_contact_belief_tamp,cable_routing,compliance_ambiguity,heldout_combined_contact_uncertainty,9,6,0.666667,0.558053,0.573626,0.063809,0.067834,0.105728,0.52921,0.040132,0.072009,0.215983,0.048264,0.060216,0.084823
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,0,6,0.5,0.559283,0.395406,0.066878,0.070263,0.105719,0.527833,0.04295,0.082748,0.21691,0.048264,0.070577,0.089907
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,1,6,0.666667,0.56139,0.558582,0.065741,0.070398,0.099754,0.514121,0.04995,0.086327,0.21691,0.048264,0.065636,0.085285
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,2,6,0.333333,0.560747,0.232062,0.061709,0.069752,0.104744,0.531191,0.047185,0.081001,0.21691,0.048264,0.065644,0.090465
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,3,6,0.833333,0.562195,0.729096,0.064256,0.067709,0.101486,0.526611,0.047365,0.085685,0.21691,0.048264,0.064745,0.090037
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,4,6,0.333333,0.555787,0.222982,0.066045,0.073682,0.107873,0.514605,0.045168,0.085113,0.21691,0.048264,0.072443,0.093716
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,5,6,0.166667,0.557458,0.062078,0.068602,0.06491,0.096606,0.521803,0.050667,0.074128,0.21691,0.048264,0.069153,0.08724
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,6,6,0.666667,0.548902,0.567047,0.066527,0.065897,0.099298,0.523624,0.039245,0.079831,0.21691,0.048264,0.068593,0.086478
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,7,6,0.5,0.562875,0.392732,0.066461,0.071369,0.102796,0.494839,0.046803,0.074504,0.21691,0.048264,0.069374,0.084516
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,8,6,0.5,0.549394,0.381167,0.07365,0.068437,0.112205,0.524278,0.055715,0.093051,0.21691,0.048264,0.072181,0.084405
v4_only_contact_belief_tamp,cable_routing,jamming_ambiguity,heldout_combined_contact_uncertainty,9,6,0.5,0.555038,0.393149,0.073877,0.062884,0.101886,0.518614,0.047279,0.08257,0.21691,0.048264,0.061136,0.083756
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,0,6,0.666667,0.563543,0.566809,0.052591,0.068159,0.101522,0.505727,0.058885,0.0792,0.21592,0.048264,0.05299,0.082222
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,1,6,0.666667,0.561317,0.570404,0.057754,0.067764,0.101858,0.521999,0.047919,0.082768,0.21592,0.048264,0.05598,0.080958
v4_only_contact_belief_tamp,cable_routing,release_uncertainty,heldout_combined_contact_uncertainty,2,6,0.5,0.562268,0.412184,0.051903,0.061622,0.097942,0.513383,0.051825,0.064812,0.21592,0.048264,0.059448,0.072146
